Date,MSCI World Index TR,Barclays Global Aggregate Bond Index TR,Bloomberg Commodity Index TR,S&P 500 Total Return Index,MSCI World Index TR Return,Barclays Global Aggregate Bond Index TR Return,Bloomberg Commodity Index TR Return,S&P 500 Total Return Index Return
2016-03-29,4455.741,464.1674,159.9381,3863.8,0.00588,0.00328,-0.00221,0.00902
2016-03-30,4502.29,467.4253,159.1773,3881.01,0.01045,0.00702,-0.00476,0.00445
2016-03-31,4489.486,468.2131,158.9728,3873.11,-0.00284,0.00169,-0.00128,-0.00204
2016-04-01,4468.343,467.4492,157.1883,3897.66,-0.00471,-0.00163,-0.01123,0.00634
2016-04-02,4468.343,467.4492,157.1883,3897.66,0.00000,0.00000,0.00000,0.00000
2016-04-03,4468.343,467.4492,157.1883,3897.66,0.00000,0.00000,0.00000,0.00000
2016-04-04,4470.398,469.345,155.6593,3886,0.00046,0.00406,-0.00973,-0.00299
2016-04-05,4409.889,469.9443,155.2385,3846.59,-0.01354,0.00128,-0.00270,-0.01014
2016-04-06,4451.293,469.7421,156.6022,3888.41,0.00939,-0.00043,0.00878,0.01087
2016-04-07,4420.355,472.1345,156.2075,3841.98,-0.00695,0.00509,-0.00252,-0.01194
2016-04-08,4449.29,472.1428,159.3887,3852.72,0.00655,0.00002,0.02037,0.00280
2016-04-09,4449.29,472.1428,159.3887,3852.72,0.00000,0.00000,0.00000,0.00000
2016-04-10,4449.29,472.1428,159.3887,3852.72,0.00000,0.00000,0.00000,0.00000
2016-04-11,4449.813,473.423,159.9035,3842.17,0.00012,0.00271,0.00323,-0.00274
2016-04-12,4482.841,471.367,163.149,3879.42,0.00742,-0.00434,0.02030,0.00970
2016-04-13,4543.136,470.4347,163.863,3918.95,0.01345,-0.00198,0.00438,0.01019
2016-04-14,4559.47,469.8001,162.657,3920.03,0.00360,-0.00135,-0.00736,0.00028
2016-04-15,4555.548,471.2235,162.1469,3916.17,-0.00086,0.00303,-0.00314,-0.00098
2016-04-16,4555.548,471.2235,162.1469,3916.17,0.00000,0.00000,0.00000,0.00000
2016-04-17,4555.548,471.2235,162.1469,3916.17,0.00000,0.00000,0.00000,0.00000
2016-04-18,4568.921,471.5339,162.7257,3941.86,0.00294,0.00066,0.00357,0.00656
2016-04-19,4616.996,472.1048,166.7126,3954.01,0.01052,0.00121,0.02450,0.00308
2016-04-20,4622.937,471.6571,169.7853,3957.25,0.00129,-0.00095,0.01843,0.00082
2016-04-21,4610.871,469.9721,168.5978,3936.8,-0.00261,-0.00357,-0.00699,-0.00517
2016-04-22,4599.434,467.6254,167.5211,3937,-0.00248,-0.00499,-0.00639,0.00005
2016-04-23,4599.434,467.6254,167.5211,3937,0.00000,0.00000,0.00000,0.00000
2016-04-24,4599.434,467.6254,167.5211,3937,0.00000,0.00000,0.00000,0.00000
2016-04-25,4590.118,467.7127,167.1751,3929.88,-0.00203,0.00019,-0.00207,-0.00181
2016-04-26,4598.735,468.0046,169.1087,3937.23,0.00188,0.00062,0.01157,0.00187
2016-04-27,4600.104,468.2286,170.0585,3944.02,0.00030,0.00048,0.00562,0.00172
2016-04-28,4577.902,471.4193,171.1263,3907.88,-0.00483,0.00681,0.00628,-0.00916
2016-04-29,4560.526,474.4409,172.5048,3888.13,-0.00380,0.00641,0.00806,-0.00505
2016-04-30,4560.526,474.4409,172.5048,3888.13,0.00000,0.00000,0.00000,0.00000
2016-05-01,4560.526,474.4409,172.5048,3888.13,0.00000,0.00000,0.00000,0.00000
2016-05-02,4574.43,474.6457,170.8937,3918.53,0.00305,0.00043,-0.00934,0.00782
2016-05-03,4528.323,476.3753,168.59,3884.63,-0.01008,0.00364,-0.01348,-0.00865
2016-05-04,4489.062,475.0912,168.1396,3862.4,-0.00867,-0.00270,-0.00267,-0.00572
2016-05-05,4482.849,474.2688,166.8354,3862.4,-0.00138,-0.00173,-0.00776,0.00000
2016-05-06,4488.966,474.898,168.221,3875.18,0.00136,0.00133,0.00831,0.00331
2016-05-07,4488.966,474.898,168.221,3875.18,0.00000,0.00000,0.00000,0.00000
2016-05-08,4488.966,474.898,168.221,3875.18,0.00000,0.00000,0.00000,0.00000
2016-05-09,4488.523,473.2772,164.925,3878.14,-0.00010,-0.00341,-0.01959,0.00076
2016-05-10,4542.158,472.8771,168.1598,3926.63,0.01195,-0.00085,0.01961,0.01250
2016-05-11,4518.871,474.0595,170.8907,3891.13,-0.00513,0.00250,0.01624,-0.00904
2016-05-12,4511.003,473.1778,170.9656,3890.85,-0.00174,-0.00186,0.00044,-0.00007
2016-05-13,4473.379,471.7784,170.3938,3858.17,-0.00834,-0.00296,-0.00334,-0.00840
2016-05-14,4473.379,471.7784,170.3938,3858.17,0.00000,0.00000,0.00000,0.00000
2016-05-15,4473.379,471.7784,170.3938,3858.17,0.00000,0.00000,0.00000,0.00000
2016-05-16,4508.347,471.8584,171.7569,3896.36,0.00782,0.00017,0.00800,0.00990
2016-05-17,4490.86,472.1391,172.9209,3860.88,-0.00388,0.00059,0.00678,-0.00911
2016-05-18,4490.051,469.4317,172.2822,3862.25,-0.00018,-0.00573,-0.00369,0.00035
2016-05-19,4454.236,468.199,170.8385,3847.97,-0.00798,-0.00263,-0.00838,-0.00370
2016-05-20,4488.116,467.9001,171.2099,3871.75,0.00761,-0.00064,0.00217,0.00618
2016-05-21,4488.116,467.9001,171.2099,3871.75,0.00000,0.00000,0.00000,0.00000
2016-05-22,4488.116,467.9001,171.2099,3871.75,0.00000,0.00000,0.00000,0.00000
2016-05-23,4477.391,468.4403,170.2246,3863.82,-0.00239,0.00115,-0.00575,-0.00205
2016-05-24,4528.843,467.9766,169.8168,3916.77,0.01149,-0.00099,-0.00240,0.01370
2016-05-25,4568.899,468.0531,171.8674,3944.33,0.00884,0.00016,0.01208,0.00704
2016-05-26,4578.428,469.857,172.202,3944.05,0.00209,0.00385,0.00195,-0.00007
2016-05-27,4589.819,468.8837,172.4328,3961.67,0.00249,-0.00207,0.00134,0.00447
2016-05-28,4589.819,468.8837,172.4328,3961.67,0.00000,0.00000,0.00000,0.00000
2016-05-29,4589.819,468.8837,172.4328,3961.67,0.00000,0.00000,0.00000,0.00000
2016-05-30,4592.012,467.7988,172.4328,3961.67,0.00048,-0.00231,0.00000,0.00000
2016-05-31,4586.14,468.0762,172.1789,3957.95,-0.00128,0.00059,-0.00147,-0.00094
2016-06-01,4581.764,469.3842,173.3308,3963.1,-0.00095,0.00279,0.00669,0.00130
2016-06-02,4585.111,470.5515,174.942,3974.76,0.00073,0.00249,0.00930,0.00294
2016-06-03,4598.343,475.8629,175.8211,3963.23,0.00289,0.01129,0.00503,-0.00290
2016-06-04,4598.343,475.8629,175.8211,3963.23,0.00000,0.00000,0.00000,0.00000
2016-06-05,4598.343,475.8629,175.8211,3963.23,0.00000,0.00000,0.00000,0.00000
2016-06-06,4620.054,475.8285,177.7886,3982.74,0.00472,-0.00007,0.01119,0.00492
2016-06-07,4641.832,476.6699,178.1428,3987.96,0.00471,0.00177,0.00199,0.00131
2016-06-08,4655.997,478.0278,181.4699,4001.98,0.00305,0.00285,0.01868,0.00352
2016-06-09,4627.593,477.8736,181.351,3995.28,-0.00610,-0.00032,-0.00066,-0.00167
2016-06-10,4563.43,477.4577,179.4669,3958.68,-0.01387,-0.00087,-0.01039,-0.00916
2016-06-11,4563.43,477.4577,179.4669,3958.68,0.00000,0.00000,0.00000,0.00000
2016-06-12,4563.43,477.4577,179.4669,3958.68,0.00000,0.00000,0.00000,0.00000
2016-06-13,4510.358,477.843,179.7556,3927.73,-0.01163,0.00081,0.00161,-0.00782
2016-06-14,4468.867,476.8624,179.1302,3920.93,-0.00920,-0.00205,-0.00348,-0.00173
2016-06-15,4478.241,477.9008,178.5183,3914.02,0.00210,0.00218,-0.00342,-0.00176
2016-06-16,4463.1,478.5634,176.027,3926.93,-0.00338,0.00139,-0.01396,0.00330
2016-06-17,4484.239,478.8214,179.0295,3914.15,0.00474,0.00054,0.01706,-0.00325
2016-06-18,4484.239,478.8214,179.0295,3914.15,0.00000,0.00000,0.00000,0.00000
2016-06-19,4484.239,478.8214,179.0295,3914.15,0.00000,0.00000,0.00000,0.00000
2016-06-20,4562.274,480.0727,180.5119,3936.91,0.01740,0.00261,0.00828,0.00581
2016-06-21,4575.265,478.8859,178.7565,3947.94,0.00285,-0.00247,-0.00972,0.00280
2016-06-22,4572.941,478.9683,177.619,3941.45,-0.00051,0.00017,-0.00636,-0.00164
2016-06-23,4638.52,478.9164,178.2791,3994.18,0.01434,-0.00011,0.00372,0.01338
2016-06-24,4411.078,479.3002,175.4761,3850.7,-0.04903,0.00080,-0.01572,-0.03592
2016-06-25,4411.078,479.3002,175.4761,3850.7,0.00000,0.00000,0.00000,0.00000
2016-06-26,4411.078,479.3002,175.4761,3850.7,0.00000,0.00000,0.00000,0.00000
2016-06-27,4309.57,478.9731,174.8749,3781.02,-0.02301,-0.00068,-0.00343,-0.01810
2016-06-28,4385.687,480.0509,178.1975,3849.05,0.01766,0.00225,0.01900,0.01799
2016-06-29,4482.888,481.6349,180.2103,3915.1,0.02216,0.00330,0.01130,0.01716
2016-06-30,4534.751,481.7451,179.2913,3968.21,0.01157,0.00023,-0.00510,0.01357
2016-07-01,4554.443,483.0124,180.9806,3976.68,0.00434,0.00263,0.00942,0.00213
2016-07-02,4554.443,483.0124,180.9806,3976.68,0.00000,0.00000,0.00000,0.00000
2016-07-03,4554.443,483.0124,180.9806,3976.68,0.00000,0.00000,0.00000,0.00000
2016-07-04,4556.2,483.4769,180.9806,3976.68,0.00039,0.00096,0.00000,0.00000
2016-07-05,4514.275,484.8606,176.4439,3949.72,-0.00920,0.00286,-0.02507,-0.00678
2016-07-06,4501.931,484.5308,176.6451,3972.26,-0.00273,-0.00068,0.00114,0.00571
2016-07-07,4510.923,484.9061,172.6226,3969.19,0.00200,0.00077,-0.02277,-0.00077
2016-07-08,4561.391,485.2697,174.3775,4029.75,0.01119,0.00075,0.01017,0.01526
2016-07-09,4561.391,485.2697,174.3775,4029.75,0.00000,0.00000,0.00000,0.00000
2016-07-10,4561.391,485.2697,174.3775,4029.75,0.00000,0.00000,0.00000,0.00000
2016-07-11,4599.575,483.1448,173.734,4043.49,0.00837,-0.00438,-0.00369,0.00341
2016-07-12,4639.476,481.073,176.5759,4071.85,0.00867,-0.00429,0.01636,0.00701
2016-07-13,4649.8,482.8286,175.5437,4072.77,0.00223,0.00365,-0.00585,0.00023
2016-07-14,4674.13,481.2456,175.8335,4094.28,0.00523,-0.00328,0.00165,0.00528
2016-07-15,4666.843,478.8678,174.9851,4090.49,-0.00156,-0.00494,-0.00483,-0.00093
2016-07-16,4666.843,478.8678,174.9851,4090.49,0.00000,0.00000,0.00000,0.00000
2016-07-17,4666.843,478.8678,174.9851,4090.49,0.00000,0.00000,0.00000,0.00000
2016-07-18,4676.147,479.0524,174.6428,4100.4,0.00199,0.00039,-0.00196,0.00242
2016-07-19,4661.901,477.9747,173.0736,4094.61,-0.00305,-0.00225,-0.00899,-0.00141
2016-07-20,4685.738,477.3424,171.8802,4112.61,0.00511,-0.00132,-0.00690,0.00440
2016-07-21,4680.521,477.4692,171.4693,4097.82,-0.00111,0.00027,-0.00239,-0.00360
2016-07-22,4684.914,477.0661,170.8313,4116.5,0.00094,-0.00084,-0.00372,0.00456
2016-07-23,4684.914,477.0661,170.8313,4116.5,0.00000,0.00000,0.00000,0.00000
2016-07-24,4684.914,477.0661,170.8313,4116.5,0.00000,0.00000,0.00000,0.00000
2016-07-25,4676.638,477.3512,169.3996,4104.13,-0.00177,0.00060,-0.00838,-0.00300
2016-07-26,4682.351,478.6737,168.9931,4105.57,0.00122,0.00277,-0.00240,0.00035
2016-07-27,4683.614,479.1191,167.7946,4100.81,0.00027,0.00093,-0.00709,-0.00116
2016-07-28,4687.317,481.1262,168.3439,4107.75,0.00079,0.00419,0.00327,0.00169
2016-07-29,4726.337,485.3764,170.1268,4114.51,0.00832,0.00883,0.01059,0.00165
2016-07-30,4726.337,485.3764,170.1268,4114.51,0.00000,0.00000,0.00000,0.00000
2016-07-31,4726.337,485.3764,170.1268,4114.51,0.00000,0.00000,0.00000,0.00000
2016-08-01,4715.03,484.3329,167.3386,4109.28,-0.00239,-0.00215,-0.01639,-0.00127
2016-08-02,4684.613,485.0106,167.0018,4083.25,-0.00645,0.00140,-0.00201,-0.00633
2016-08-03,4676.821,483.9898,168.6531,4097.3,-0.00166,-0.00210,0.00989,0.00344
2016-08-04,4689.567,484.7597,169.3824,4099.21,0.00273,0.00159,0.00432,0.00047
2016-08-05,4714.333,482.4602,169.2756,4134.56,0.00528,-0.00474,-0.00063,0.00862
2016-08-06,4714.333,482.4602,169.2756,4134.56,0.00000,0.00000,0.00000,0.00000
2016-08-07,4714.333,482.4602,169.2756,4134.56,0.00000,0.00000,0.00000,0.00000
2016-08-08,4723.478,481.9862,170.214,4131.19,0.00194,-0.00098,0.00554,-0.00082
2016-08-09,4747.206,483.9428,169.0747,4132.96,0.00502,0.00406,-0.00669,0.00043
2016-08-10,4745.106,486.4904,168.0207,4122.65,-0.00044,0.00526,-0.00623,-0.00249
2016-08-11,4770.025,485.8817,169.5262,4142.72,0.00525,-0.00125,0.00896,0.00487
2016-08-12,4771.234,486.8019,169.6916,4139.63,0.00025,0.00189,0.00098,-0.00075
2016-08-13,4771.234,486.8019,169.6916,4139.63,0.00000,0.00000,0.00000,0.00000
2016-08-14,4771.234,486.8019,169.6916,4139.63,0.00000,0.00000,0.00000,0.00000
2016-08-15,4780.719,486.2033,172.0842,4151.69,0.00199,-0.00123,0.01410,0.00291
2016-08-16,4757.771,487.0466,173.0631,4129.68,-0.00480,0.00173,0.00569,-0.00530
2016-08-17,4760.637,487.5543,173.3657,4138.42,0.00060,0.00104,0.00175,0.00212
2016-08-18,4775.355,489.384,175.1212,4147.64,0.00309,0.00375,0.01013,0.00223
2016-08-19,4761.996,488.158,174.1045,4142.23,-0.00280,-0.00251,-0.00581,-0.00130
2016-08-20,4761.996,488.158,174.1045,4142.23,0.00000,0.00000,0.00000,0.00000
2016-08-21,4761.996,488.158,174.1045,4142.23,0.00000,0.00000,0.00000,0.00000
2016-08-22,4764.174,488.8357,172.9661,4139.97,0.00046,0.00139,-0.00654,-0.00055
2016-08-23,4780.646,489.4991,173.7813,4148.16,0.00346,0.00136,0.00471,0.00198
2016-08-24,4760.598,487.9986,171.7565,4126.65,-0.00419,-0.00307,-0.01165,-0.00519
2016-08-25,4750.14,488.0774,171.7252,4121.09,-0.00220,0.00016,-0.00018,-0.00135
2016-08-26,4746.878,487.7594,171.5874,4114.68,-0.00069,-0.00065,-0.00080,-0.00156
2016-08-27,4746.878,487.7594,171.5874,4114.68,0.00000,0.00000,0.00000,0.00000
2016-08-28,4746.878,487.7594,171.5874,4114.68,0.00000,0.00000,0.00000,0.00000
2016-08-29,4746.12,486.6115,170.5313,4136.75,-0.00016,-0.00235,-0.00615,0.00536
2016-08-30,4741.167,484.0945,168.9091,4129.34,-0.00104,-0.00517,-0.00951,-0.00179
2016-08-31,4730.265,483.0188,167.129,4120.29,-0.00230,-0.00222,-0.01054,-0.00219
2016-09-01,4741.579,483.8085,165.7738,4120.17,0.00239,0.00163,-0.00811,-0.00003
2016-09-02,4772.163,481.9552,167.5687,4137.7,0.00645,-0.00383,0.01083,0.00425
2016-09-03,4772.163,481.9552,167.5687,4137.7,0.00000,0.00000,0.00000,0.00000
2016-09-04,4772.163,481.9552,167.5687,4137.7,0.00000,0.00000,0.00000,0.00000
2016-09-05,4779.869,482.7748,167.5687,4137.7,0.00161,0.00170,0.00000,0.00000
2016-09-06,4803.435,486.5722,168.3778,4150.11,0.00493,0.00787,0.00483,0.00300
2016-09-07,4808.388,487.6553,169.4777,4150.51,0.00103,0.00223,0.00653,0.00010
2016-09-08,4800.305,486.1385,171.9374,4141.46,-0.00168,-0.00311,0.01451,-0.00218
2016-09-09,4699.953,482.1501,169.6702,4039.95,-0.02091,-0.00820,-0.01319,-0.02451
2016-09-10,4699.953,482.1501,169.6702,4039.95,0.00000,0.00000,0.00000,0.00000
2016-09-11,4699.953,482.1501,169.6702,4039.95,0.00000,0.00000,0.00000,0.00000
2016-09-12,4721.61,482.4663,169.7944,4099.47,0.00461,0.00066,0.00073,0.01473
2016-09-13,4664.71,481.3124,167.648,4039.92,-0.01205,-0.00239,-0.01264,-0.01453
2016-09-14,4658.532,481.3302,166.9483,4037.83,-0.00132,0.00004,-0.00417,-0.00052
2016-09-15,4692.795,481.4378,167.7793,4079.32,0.00735,0.00022,0.00498,0.01028
2016-09-16,4669.348,480.5155,168.0897,4063.97,-0.00500,-0.00192,0.00185,-0.00376
2016-09-17,4669.348,480.5155,168.0897,4063.97,0.00000,0.00000,0.00000,0.00000
2016-09-18,4669.348,480.5155,168.0897,4063.97,0.00000,0.00000,0.00000,0.00000
2016-09-19,4688.211,481.2744,168.8433,4063.94,0.00404,0.00158,0.00448,-0.00001
2016-09-20,4688.702,481.7356,170.2206,4065.2,0.00010,0.00096,0.00816,0.00031
2016-09-21,4739.674,482.3622,171.4753,4109.63,0.01087,0.00130,0.00737,0.01093
2016-09-22,4791.876,485.6533,172.6889,4136.41,0.01101,0.00682,0.00708,0.00652
2016-09-23,4762.017,485.092,170.2947,4112.69,-0.00623,-0.00116,-0.01386,-0.00573
2016-09-24,4762.017,485.092,170.2947,4112.69,0.00000,0.00000,0.00000,0.00000
2016-09-25,4762.017,485.092,170.2947,4112.69,0.00000,0.00000,0.00000,0.00000
2016-09-26,4721.356,486.6511,171.3884,4077.71,-0.00854,0.00321,0.00642,-0.00851
2016-09-27,4735.459,486.6034,169.9394,4104.18,0.00299,-0.00010,-0.00845,0.00649
2016-09-28,4755.111,486.3677,171.958,4126.83,0.00415,-0.00048,0.01188,0.00552
2016-09-29,4739.05,485.9602,172.1236,4088.47,-0.00338,-0.00084,0.00096,-0.00930
2016-09-30,4755.392,485.6783,172.3635,4121.06,0.00345,-0.00058,0.00139,0.00797
2016-10-01,4755.392,485.6783,172.3635,4121.06,0.00000,0.00000,0.00000,0.00000
2016-10-02,4755.392,485.6783,172.3635,4121.06,0.00000,0.00000,0.00000,0.00000
2016-10-03,4747.807,484.6308,172.8974,4108.13,-0.00160,-0.00216,0.00310,-0.00314
2016-10-04,4734.192,481.8406,171.9824,4088.17,-0.00287,-0.00576,-0.00529,-0.00486
2016-10-05,4744.197,480.3803,173.1253,4107.4,0.00211,-0.00303,0.00665,0.00470
2016-10-06,4736.898,478.9593,172.7168,4109.49,-0.00154,-0.00296,-0.00236,0.00051
2016-10-07,4720.426,479.0482,172.9779,4096.25,-0.00348,0.00019,0.00151,-0.00322
2016-10-08,4720.426,479.0482,172.9779,4096.25,0.00000,0.00000,0.00000,0.00000
2016-10-09,4720.426,479.0482,172.9779,4096.25,0.00000,0.00000,0.00000,0.00000
2016-10-10,4739.421,478.1027,175.2358,4115.12,0.00402,-0.00197,0.01305,0.00461
2016-10-11,4687.166,476.2978,174.0644,4063.92,-0.01103,-0.00378,-0.00668,-0.01244
2016-10-12,4674.214,474.8762,173.0009,4068.92,-0.00276,-0.00298,-0.00611,0.00123
2016-10-13,4657.999,476.3777,174.2796,4056.45,-0.00347,0.00316,0.00739,-0.00306
2016-10-14,4669.291,474.735,174.401,4057.28,0.00242,-0.00345,0.00070,0.00020
2016-10-15,4669.291,474.735,174.401,4057.28,0.00000,0.00000,0.00000,0.00000
2016-10-16,4669.291,474.735,174.401,4057.28,0.00000,0.00000,0.00000,0.00000
2016-10-17,4653.163,475.0127,174.5015,4045.07,-0.00345,0.00058,0.00058,-0.00301
2016-10-18,4689.722,475.7328,174.839,4069.99,0.00786,0.00152,0.00193,0.00616
2016-10-19,4705.567,476.5575,175.529,4079.5,0.00338,0.00173,0.00395,0.00234
2016-10-20,4698.591,475.449,173.7668,4074.18,-0.00148,-0.00233,-0.01004,-0.00130
2016-10-21,4690.667,474.7669,173.9376,4073.85,-0.00169,-0.00143,0.00098,-0.00008
2016-10-22,4690.667,474.7669,173.9376,4073.85,0.00000,0.00000,0.00000,0.00000
2016-10-23,4690.667,474.7669,173.9376,4073.85,0.00000,0.00000,0.00000,0.00000
2016-10-24,4704.833,474.2674,174.0332,4093.22,0.00302,-0.00105,0.00055,0.00475
2016-10-25,4690.992,473.7454,173.7532,4077.8,-0.00294,-0.00110,-0.00161,-0.00377
2016-10-26,4687.496,473.7498,172.805,4070.76,-0.00075,0.00001,-0.00546,-0.00173
2016-10-27,4673.37,471.5582,174.1717,4058.75,-0.00301,-0.00463,0.00791,-0.00295
2016-10-28,4663.386,471.0249,173.5585,4046.36,-0.00214,-0.00113,-0.00352,-0.00305
2016-10-29,4663.386,471.0249,173.5585,4046.36,0.00000,0.00000,0.00000,0.00000
2016-10-30,4663.386,471.0249,173.5585,4046.36,0.00000,0.00000,0.00000,0.00000
2016-10-31,4663.361,472.1983,171.5215,4045.89,-0.00001,0.00249,-0.01174,-0.00012
2016-11-01,4644.191,473.3608,170.7397,4018.47,-0.00411,0.00246,-0.00456,-0.00678
2016-11-02,4613.742,476.1862,169.4798,3992.76,-0.00656,0.00597,-0.00738,-0.00640
2016-11-03,4598.596,475.9575,168.9087,3976.56,-0.00328,-0.00048,-0.00337,-0.00406
2016-11-04,4579.883,477.0822,168.2819,3970.02,-0.00407,0.00236,-0.00371,-0.00164
2016-11-05,4579.883,477.0822,168.2819,3970.02,0.00000,0.00000,0.00000,0.00000
2016-11-06,4579.883,477.0822,168.2819,3970.02,0.00000,0.00000,0.00000,0.00000
2016-11-07,4650.248,474.0615,169.3538,4058.3,0.01536,-0.00633,0.00637,0.02224
2016-11-08,4668.163,473.6363,169.2729,4075.61,0.00385,-0.00090,-0.00048,0.00427
2016-11-09,4681.339,470.4136,169.5321,4121.03,0.00282,-0.00680,0.00153,0.01114
2016-11-10,4695.671,465.7588,169.3953,4129.46,0.00306,-0.00990,-0.00081,0.00205
2016-11-11,4683.828,464.7749,166.438,4123.69,-0.00252,-0.00211,-0.01746,-0.00140
2016-11-12,4683.828,464.7749,166.438,4123.69,0.00000,0.00000,0.00000,0.00000
2016-11-13,4683.828,464.7749,166.438,4123.69,0.00000,0.00000,0.00000,0.00000
2016-11-14,4671.858,459.3821,166.3781,4123.81,-0.00256,-0.01160,-0.00036,0.00003
2016-11-15,4698.741,459.6123,168.2721,4155.62,0.00575,0.00050,0.01138,0.00771
2016-11-16,4689.928,458.457,167.2384,4150.21,-0.00188,-0.00251,-0.00614,-0.00130
2016-11-17,4713.819,458.225,167.1616,4169.87,0.00509,-0.00051,-0.00046,0.00474
2016-11-18,4687.562,454.4528,167.7598,4160.58,-0.00557,-0.00823,0.00358,-0.00223
2016-11-19,4687.562,454.4528,167.7598,4160.58,0.00000,0.00000,0.00000,0.00000
2016-11-20,4687.562,454.4528,167.7598,4160.58,0.00000,0.00000,0.00000,0.00000
2016-11-21,4723.952,455.3825,171.5319,4191.68,0.00776,0.00205,0.02249,0.00747
2016-11-22,4731.221,455.1067,172.0464,4200.95,0.00154,-0.00061,0.00300,0.00221
2016-11-23,4722.065,452.2243,172.4915,4204.49,-0.00194,-0.00633,0.00259,0.00084
2016-11-24,4732.253,452.5491,172.4915,4204.49,0.00216,0.00072,0.00000,0.00000
2016-11-25,4753.222,453.1416,171.8377,4221.02,0.00443,0.00131,-0.00379,0.00393
2016-11-26,4753.222,453.1416,171.8377,4221.02,0.00000,0.00000,0.00000,0.00000
2016-11-27,4753.222,453.1416,171.8377,4221.02,0.00000,0.00000,0.00000,0.00000
2016-11-28,4731.874,454.723,173.9343,4199.39,-0.00449,0.00349,0.01220,-0.00512
2016-11-29,4739.153,455.1626,170.3219,4205.99,0.00154,0.00097,-0.02077,0.00157
2016-11-30,4730.416,453.4371,173.8088,4195.73,-0.00184,-0.00379,0.02047,-0.00244
2016-12-01,4721.039,452.0236,175.6645,4181.15,-0.00198,-0.00312,0.01068,-0.00347
2016-12-02,4721.888,454.1503,175.9154,4182.81,0.00018,0.00470,0.00143,0.00040
2016-12-03,4721.888,454.1503,175.9154,4182.81,0.00000,0.00000,0.00000,0.00000
2016-12-04,4721.888,454.1503,175.9154,4182.81,0.00000,0.00000,0.00000,0.00000
2016-12-05,4747.487,454.3799,178.5622,4207.57,0.00542,0.00051,0.01505,0.00592
2016-12-06,4774.417,454.5506,177.9158,4222.04,0.00567,0.00038,-0.00362,0.00344
2016-12-07,4834.274,455.9841,176.7985,4278.44,0.01254,0.00315,-0.00628,0.01336
2016-12-08,4844.611,452.9879,176.9899,4288.1,0.00214,-0.00657,0.00108,0.00226
2016-12-09,4864.467,450.58,178.1587,4313.61,0.00410,-0.00532,0.00660,0.00595
2016-12-10,4864.467,450.58,178.1587,4313.61,0.00000,0.00000,0.00000,0.00000
2016-12-11,4864.467,450.58,178.1587,4313.61,0.00000,0.00000,0.00000,0.00000
2016-12-12,4864.941,450.704,178.2326,4308.94,0.00010,0.00028,0.00041,-0.00108
2016-12-13,4903.365,451.7514,177.7223,4337.86,0.00790,0.00232,-0.00286,0.00671
2016-12-14,4875.088,452.3371,177.1273,4302.93,-0.00577,0.00130,-0.00335,-0.00805
2016-12-15,4849.763,444.9332,175.5307,4319.84,-0.00519,-0.01637,-0.00901,0.00393
2016-12-16,4850.451,445.2187,176.1352,4312.4,0.00014,0.00064,0.00344,-0.00172
2016-12-17,4850.451,445.2187,176.1352,4312.4,0.00000,0.00000,0.00000,0.00000
2016-12-18,4850.451,445.2187,176.1352,4312.4,0.00000,0.00000,0.00000,0.00000
2016-12-19,4861.904,447.6256,175.0016,4321.02,0.00236,0.00541,-0.00644,0.00200
2016-12-20,4869.434,445.9816,174.1717,4337.36,0.00155,-0.00367,-0.00474,0.00378
2016-12-21,4865.976,447.5361,174.6721,4326.85,-0.00071,0.00349,0.00287,-0.00242
2016-12-22,4860.068,447.5022,174.5276,4319.33,-0.00121,-0.00008,-0.00083,-0.00174
2016-12-23,4863.908,447.943,174.4501,4325.17,0.00079,0.00099,-0.00044,0.00135
2016-12-24,4863.908,447.943,174.4501,4325.17,0.00000,0.00000,0.00000,0.00000
2016-12-25,4863.908,447.943,174.4501,4325.17,0.00000,0.00000,0.00000,0.00000
2016-12-26,4862.066,447.898,174.4501,4325.17,-0.00038,-0.00010,0.00000,0.00000
2016-12-27,4867.835,447.3991,177.1039,4334.93,0.00119,-0.00111,0.01521,0.00226
2016-12-28,4840.965,447.4896,177.4175,4299.45,-0.00552,0.00020,0.00177,-0.00818
2016-12-29,4848.327,450.2676,177.2478,4298.39,0.00152,0.00621,-0.00096,-0.00025
