Date,Trading Index,Open Price,Highest Price,Lowest Price,Settlement Price (yuan/ton),Close Price,Settlement Volume (ton),Turnover (yuan)
2020-07-15,SZA-2015,43.22,43.22,35.36,35.36,35.36,2,78.58
2020-07-15,SZA-2014,39.25,39.25,32.12,32.12,32.12,2,71.37
2020-07-15,SZA-2013,43.92,,,43.92,43.92,0,0
2020-07-14,SZA-2019,39.11,39.11,39.11,39.11,39.11,2,78.22
2020-07-14,SZA-2018,40.69,40.69,33.29,33.29,33.29,4,147.96
2020-07-14,SZA-2017,29.83,29.83,24.41,24.41,24.41,5,143.73
2020-07-14,SZA-2016,41.00,41.00,41.00,41.00,41.00,5,205.00
2020-07-13,SZA-2015,39.29,39.29,39.29,39.29,39.29,1,39.29
2020-07-13,SZA-2014,39.66,39.66,39.66,39.66,39.66,1,39.66
2020-07-13,SZA-2013,43.92,,,43.92,43.92,0,0
2020-07-10,SZA-2019,39.50,48.28,39.50,39.50,39.50,4,175.56
2020-07-10,SZA-2018,33.63,33.63,27.51,33.63,33.63,7,223.17
2020-07-10,SZA-2017,24.65,30.13,24.65,24.65,24.65,4,109.56
2020-07-10,SZA-2016,27.83,34.01,27.83,34.01,34.01,2,61.84
2020-07-10,SZA-2015,29.22,35.72,29.22,35.72,35.72,2,64.94
2020-07-01,SZA-2017,34.51,34.51,34.51,34.51,34.51,2,69.02
2020-07-06,SZA-2017,37.58,37.58,30.74,30.74,30.74,4,136.64
2020-07-06,SZA-2016,34.70,34.70,34.70,34.70,34.70,2,69.40
2020-07-14,SZA-2015,39.29,,,39.29,39.29,0,0
2020-07-14,SZA-2014,35.69,35.69,35.69,35.69,35.69,1,35.69
2020-07-10,SZA-2014,29.49,36.05,29.49,36.05,36.05,2,65.54
2020-07-10,SZA-2013,43.92,,,43.92,43.92,0,0
2020-07-09,SZA-2019,43.89,43.89,35.91,43.89,43.89,3,123.69
2020-07-09,SZA-2018,30.57,30.57,25.01,30.57,30.57,10005,194647.29
2020-07-09,SZA-2017,27.39,27.39,22.41,27.39,27.39,62487,1089183.27
2020-07-09,SZA-2016,30.92,30.92,30.92,30.92,30.92,1,30.92
2020-07-09,SZA-2015,26.57,32.47,26.57,32.47,32.47,2,59.04
2020-08-04,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-04,SZA-2014,53.24,,,53.24,53.24,0,0
2020-08-04,SZA-2013,48.31,,,48.31,48.31,0,0
2020-08-03,SZA-2019,40.53,49.53,40.53,49.53,49.53,8,351.24
2020-08-03,SZA-2018,28.45,34.77,28.45,34.77,34.77,4,126.44
2020-08-03,SZA-2017,27.84,34.02,27.84,34.02,34.02,2,61.86
2020-08-03,SZA-2016,38.23,38.23,38.23,38.23,38.23,13028,319529.25
2020-08-03,SZA-2015,50.23,50.23,50.23,50.23,50.23,1,50.23
2020-08-03,SZA-2014,53.24,53.24,53.24,53.24,53.24,1,53.24
2020-08-03,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-31,SZA-2019,36.85,45.03,36.85,45.03,45.03,9,364.37
2020-07-31,SZA-2018,31.61,38.63,31.61,31.61,31.61,5,172.09
2020-07-31,SZA-2017,25.31,30.93,25.31,30.93,30.93,10004,196912.48
2020-07-31,SZA-2016,34.75,34.75,34.75,34.75,34.75,4,139.00
2020-07-31,SZA-2015,45.66,,,45.66,45.66,0,0
2020-07-31,SZA-2014,39.60,48.40,39.60,48.40,48.40,2,88.00
2020-07-31,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-30,SZA-2019,40.94,40.94,40.94,40.94,40.94,2501,102390.94
2020-07-30,SZA-2018,35.12,35.12,35.12,35.12,35.12,2,70.24
2020-07-30,SZA-2017,23.00,28.12,23.00,28.12,28.12,2,51.12
2020-07-22,SZA-2018,39.38,39.38,32.22,39.38,39.38,11,411.70
2020-07-22,SZA-2017,35.40,35.40,28.96,35.40,35.40,5,170.56
2020-07-22,SZA-2016,26.63,32.55,26.63,32.55,32.55,2460,65533.48
2020-07-22,SZA-2015,31.19,31.19,31.19,31.19,31.19,3,93.57
2020-07-22,SZA-2014,31.48,31.48,31.48,31.48,31.48,1,31.48
2020-07-22,SZA-2013,48.31,48.31,48.31,48.31,48.31,1,48.31
2020-07-21,SZA-2019,34.51,34.51,28.23,34.51,34.51,8,250.96
2020-07-21,SZA-2018,35.86,35.86,29.34,35.80,35.80,7,244.26
2020-07-21,SZA-2017,32.18,32.18,26.33,32.18,32.18,4,122.87
2020-07-21,SZA-2016,29.59,29.59,29.59,29.59,29.59,3,88.77
2020-07-21,SZA-2015,28.35,28.35,28.35,28.35,28.35,1,28.35
2020-07-21,SZA-2014,28.62,,,28.62,28.62,0,0
2020-07-21,SZA-2013,43.92,,,43.92,43.92,0,0
2020-07-20,SZA-2019,31.37,38.34,31.37,31.37,31.37,3,101.08
2020-07-20,SZA-2018,32.63,32.63,26.69,32.60,32.60,8,249.10
2020-07-20,SZA-2017,29.25,29.25,25.00,29.25,29.25,7,192.00
2020-07-20,SZA-2016,32.88,32.88,32.88,32.88,32.88,1,32.88
2020-07-20,SZA-2015,31.50,31.50,31.50,31.50,31.50,1,31.50
2020-07-20,SZA-2014,34.98,34.98,28.62,28.62,28.62,2,63.60
2020-07-20,SZA-2013,43.92,,,43.92,43.92,0,0
2020-07-27,SZA-2017,38.56,38.56,31.55,31.55,31.55,5,178.78
2020-07-27,SZA-2016,35.45,35.45,29.01,29.01,29.01,4,122.48
2020-07-27,SZA-2015,41.51,41.51,41.51,41.51,41.51,1,41.51
2020-07-27,SZA-2014,38.09,,,38.09,38.09,0,0
2020-07-27,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-24,SZA-2019,45.94,45.94,37.58,45.94,45.94,4,175.40
2020-07-24,SZA-2018,43.80,43.80,38.99,43.80,43.80,5,204.57
2020-07-24,SZA-2017,28.67,35.05,28.67,35.05,35.05,3,98.77
2020-07-24,SZA-2016,26.37,32.23,26.37,32.23,32.23,3,84.97
2020-07-24,SZA-2015,30.88,37.74,30.88,37.74,37.74,3,99.50
2020-07-24,SZA-2014,31.17,38.09,31.17,38.09,38.09,3,107.35
2020-08-07,SZA-2014,47.44,47.44,47.44,47.44,47.44,1,47.44
2020-08-07,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-06,SZA-2019,36.11,44.13,36.11,36.11,36.11,7,268.81
2020-08-06,SZA-2018,30.98,37.86,30.98,37.86,37.86,3253,100798.58
2020-08-06,SZA-2017,37.04,45.28,37.04,45.28,45.28,3,127.60
2020-08-06,SZA-2016,50.89,50.89,50.89,50.89,50.89,2,101.78
2020-08-12,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-11,SZA-2019,32.18,39.33,32.18,32.18,32.18,9,303.92
2020-08-11,SZA-2018,33.74,41.24,33.74,41.24,41.24,3003,101336.22
2020-08-11,SZA-2017,49.31,49.31,40.35,40.35,40.35,5,210.71
2020-08-14,SZA-2019,35.05,35.05,28.67,28.67,28.67,5,162.49
2020-08-14,SZA-2018,30.07,36.75,30.07,30.07,30.07,4,133.64
2020-07-30,SZA-2016,31.59,31.59,31.59,31.59,31.59,3,94.77
2020-07-30,SZA-2015,45.66,45.66,37.36,45.66,45.66,83,3781.48
2020-07-30,SZA-2014,44.00,44.00,36.00,44.00,44.00,3,124.00
2020-07-30,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-29,SZA-2019,45.49,,,45.49,45.49,0,0
2020-08-19,SZA-2018,26.79,26.79,21.92,21.92,21.92,2,48.71
2020-08-19,SZA-2017,21.45,26.21,21.45,23.00,23.00,2006,43039.77
2020-08-19,SZA-2016,36.73,,,36.73,36.73,10000,258000
2020-08-19,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-19,SZA-2014,37.28,37.28,37.28,37.28,37.28,1,37.28
2020-07-24,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-23,SZA-2019,34.16,41.76,34.16,41.76,41.76,6,227.76
2020-07-23,SZA-2018,43.32,43.32,35.44,43.32,43.32,17,697.04
2020-07-23,SZA-2017,38.94,38.94,31.86,31.86,31.86,5,180.54
2020-07-23,SZA-2016,26.63,35.81,29.30,29.30,29.30,25,765.05
2020-07-23,SZA-2015,34.31,34.31,34.31,34.31,34.31,3,102.93
2020-07-23,SZA-2014,34.63,34.63,34.63,34.63,34.63,1,34.63
2020-07-23,SZA-2013,48.31,,,48.31,48.31,0,0
2020-08-06,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-06,SZA-2014,43.13,43.13,43.13,43.13,43.13,1,43.13
2020-08-06,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-05,SZA-2019,49.04,49.04,40.12,40.12,40.12,4,169.40
2020-08-05,SZA-2018,28.16,34.42,28.16,34.42,34.42,7,209.64
2020-08-05,SZA-2017,41.16,41.16,41.16,41.16,41.16,1,41.16
2020-08-05,SZA-2016,46.26,46.26,46.26,46.26,46.26,1,46.26
2020-08-05,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-11,SZA-2016,55.98,55.98,55.98,55.98,55.98,1,55.98
2020-08-11,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-11,SZA-2014,46.96,46.96,46.96,46.96,46.96,1,46.96
2020-08-11,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-10,SZA-2019,29.25,35.75,29.25,35.75,35.75,4,123.50
2020-08-10,SZA-2018,37.49,45.82,37.49,37.49,37.49,5,195.78
2020-08-10,SZA-2017,36.68,44.83,36.68,44.83,44.83,2,81.51
2020-08-10,SZA-2016,50.89,50.89,50.89,50.89,50.89,2,101.78
2020-08-10,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-10,SZA-2014,42.70,52.18,42.70,52.18,52.18,2,94.88
2020-08-14,SZA-2017,35.96,35.96,29.42,29.42,29.42,4,130.76
2020-08-14,SZA-2016,40.81,40.81,40.81,40.81,40.81,10,408.10
2020-08-14,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-14,SZA-2014,41.84,41.84,41.84,41.84,41.84,310,12970.40
2020-08-14,SZA-2013,39.13,39.13,39.13,39.13,39.13,116,4539.08
2020-08-13,SZA-2019,38.94,38.94,31.86,31.86,31.86,4,141.60
2020-08-13,SZA-2018,40.83,40.83,33.41,33.41,33.41,2,74.24
2020-08-13,SZA-2017,39.95,39.95,32.69,32.69,32.69,4,138.02
2020-08-13,SZA-2016,45.34,45.34,45.34,45.34,45.34,21,952.14
2020-08-13,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-13,SZA-2014,46.49,46.49,46.49,46.49,46.49,1,46.49
2020-08-13,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-12,SZA-2019,35.40,35.40,28.96,35.40,35.40,5,170.56
2020-08-12,SZA-2018,45.36,45.36,37.12,37.12,37.12,3,119.60
2020-07-29,SZA-2018,39.02,39.02,39.02,39.02,39.02,1,39.02
2020-07-29,SZA-2017,31.24,31.24,25.56,25.56,25.56,2,56.80
2020-07-29,SZA-2016,23.50,28.72,23.50,28.72,28.72,1913,44971.16
2020-07-29,SZA-2015,41.51,,,41.51,41.51,0,0
2020-07-29,SZA-2014,40.00,40.00,40.00,40.00,40.00,27,1080.00
2020-07-29,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-28,SZA-2019,37.22,45.49,37.22,45.49,45.49,4,165.42
2020-08-19,SZA-2013,35.22,35.22,35.22,35.22,35.22,416,14651.52
2020-08-18,SZA-2019,28.39,34.69,28.39,28.39,28.39,12,353.28
2020-08-18,SZA-2018,29.77,29.77,24.35,24.35,24.35,3,78.47
2020-08-18,SZA-2017,23.83,29.13,23.83,23.83,23.83,5,124.45
2020-08-18,SZA-2016,36.73,36.73,36.73,36.73,36.73,10,367.30
2020-08-18,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-18,SZA-2014,41.43,41.43,33.89,33.89,33.89,2,75.32
2020-08-18,SZA-2013,39.13,,,39.13,39.13,0,0
2020-07-22,SZA-2019,37.96,37.96,31.06,37.96,37.96,7,258.82
2020-08-05,SZA-2014,47.92,47.92,47.92,47.92,47.92,1,47.92
2020-08-05,SZA-2013,43.48,43.48,43.48,43.48,43.48,2,86.96
2020-08-04,SZA-2019,54.48,54.48,44.58,44.58,44.58,7,321.96
2020-08-04,SZA-2018,31.29,38.25,31.29,31.29,31.29,1004,31429.08
2020-08-04,SZA-2017,30.62,37.42,30.62,37.42,37.42,4,136.08
2020-08-04,SZA-2016,42.05,42.05,42.05,42.05,42.05,3,126.15
2020-08-10,SZA-2013,43.48,,,43.48,43.48,0,0
2020-08-07,SZA-2019,32.50,39.72,32.50,32.50,32.50,6,202.22
2020-08-07,SZA-2018,34.07,41.65,34.07,41.65,41.65,2,75.72
2020-08-07,SZA-2017,40.75,49.81,40.75,40.75,40.75,6,253.56
2020-08-07,SZA-2016,50.89,,,50.89,50.89,0,0
2020-08-07,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-12,SZA-2017,44.39,44.39,36.32,36.32,36.32,3,117.03
2020-08-12,SZA-2016,50.38,50.38,50.38,50.38,50.38,1,50.38
2020-08-12,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-12,SZA-2014,42.26,51.66,42.26,51.66,51.66,2,93.92
2020-07-28,SZA-2018,35.48,43.36,35.48,43.36,43.36,3,114.32
2020-07-28,SZA-2017,34.71,34.71,28.40,28.40,28.40,4,119.91
2020-07-28,SZA-2016,26.11,31.91,26.11,31.91,31.91,3,84.13
2020-07-28,SZA-2015,41.51,,,41.51,41.51,0,0
2020-07-28,SZA-2014,38.09,,,38.09,38.09,0,0
2020-07-28,SZA-2013,48.31,,,48.31,48.31,0,0
2020-07-27,SZA-2019,41.35,50.53,41.35,41.35,41.35,8,339.98
2020-07-27,SZA-2018,39.42,48.18,39.42,39.42,39.42,17786,701141.64
2020-08-17,SZA-2019,25.80,31.54,25.80,31.54,31.54,5,146.22
2020-08-17,SZA-2018,27.06,33.08,27.06,27.06,27.06,4,114.26
2020-08-17,SZA-2017,32.36,32.36,26.48,26.48,26.48,5,138.28
2020-08-17,SZA-2016,40.81,,,40.81,40.81,0,0
2020-08-17,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-17,SZA-2014,37.66,37.66,37.66,37.66,37.66,1,37.66
2020-08-17,SZA-2013,39.13,,,39.13,39.13,0,0
2020-08-24,SZA-2017,25.05,25.05,25.05,25.05,25.05,10002,159450.10
2020-08-24,SZA-2016,40.40,,,40.40,40.40,0,0
2020-08-24,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-24,SZA-2014,45.11,,,45.11,45.11,0,0
2020-08-24,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-21,SZA-2019,30.92,30.92,25.30,30.92,30.92,4,112.44
2020-08-21,SZA-2018,26.52,26.52,26.52,26.52,26.52,3,79.56
2020-08-21,SZA-2017,27.83,27.83,22.77,22.77,22.77,8,202.40
2020-08-21,SZA-2016,40.40,40.40,40.40,40.40,40.40,2,80.80
2020-08-21,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-21,SZA-2014,45.11,45.11,45.11,45.11,45.11,1,45.11
2020-08-21,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-20,SZA-2019,34.35,34.35,28.11,28.11,28.11,7,203.01
2020-08-20,SZA-2018,24.11,24.11,24.11,24.11,24.11,4,96.44
2020-08-20,SZA-2017,20.70,25.30,20.70,25.30,25.30,1503,31125.90
2020-08-20,SZA-2016,36.73,,,36.73,36.73,0,0
2020-08-20,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-20,SZA-2014,41.01,41.01,41.01,41.01,41.01,1,41.01
2020-08-20,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-19,SZA-2019,25.55,31.23,25.55,31.23,31.23,9,241.31
2020-09-07,SZA-2014,32.24,39.40,32.24,39.40,39.40,185,5971.56
2020-09-07,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-04,SZA-2019,43.95,43.95,35.96,35.96,35.96,567,24903.67
2020-09-04,SZA-2018,21.87,26.73,21.87,21.87,21.87,546,11955.60
2020-09-04,SZA-2017,21.67,26.49,21.67,26.49,26.49,1444,31313.17
2020-09-10,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-09,SZA-2019,39.16,39.16,32.04,32.04,32.04,353,13802.12
2020-09-09,SZA-2018,23.82,25.00,23.82,23.82,23.82,1051,25036.00
2020-09-09,SZA-2017,23.61,28.85,23.61,24.00,24.00,2246,53055.04
2020-09-09,SZA-2016,51.73,51.73,51.73,51.73,51.73,1,51.73
2020-09-09,SZA-2015,29.08,29.08,29.08,29.08,29.08,3,87.24
2020-09-22,SZA-2017,23.06,23.06,23.06,23.06,23.06,2842,65536.52
2020-09-22,SZA-2016,24.51,24.51,24.51,24.51,24.51,15155,292184.25
2020-09-22,SZA-2015,20.57,25.15,20.57,20.57,20.57,30305,623396.75
2020-09-22,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-22,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-04,SZA-2016,47.50,47.50,47.50,47.50,47.50,39,1852.50
2020-09-04,SZA-2015,39.89,39.89,32.63,32.63,32.63,2,72.52
2020-09-04,SZA-2014,35.82,35.82,35.82,35.82,35.82,1,35.82
2020-09-04,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-03,SZA-2019,39.95,39.95,39.95,39.95,39.95,2,79.90
2020-09-03,SZA-2018,29.70,29.70,24.30,24.30,24.30,3,78.30
2020-09-03,SZA-2017,24.08,24.08,19.70,19.70,19.70,7,164.18
2020-09-03,SZA-2016,43.56,43.56,43.56,43.56,43.56,1,43.56
2020-09-03,SZA-2015,29.66,36.26,29.66,36.26,36.26,2,65.92
2020-09-03,SZA-2014,39.80,39.80,32.56,32.56,32.56,2,72.36
2020-09-03,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-02,SZA-2019,36.32,36.32,36.32,36.32,36.32,2,72.64
2020-09-02,SZA-2018,23.57,28.81,23.57,27.00,27.00,8,216.38
2020-09-09,SZA-2014,39.01,39.01,39.01,39.01,39.01,2404,93780.04
2020-09-09,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-08,SZA-2019,35.60,35.60,29.12,35.60,35.60,3,100.32
2020-09-08,SZA-2018,21.65,26.47,21.65,26.47,26.47,3436,74418.32
2020-09-08,SZA-2017,27.00,32.05,26.23,26.23,26.23,3103,83790.33
2020-09-08,SZA-2016,57.48,57.48,57.48,57.48,57.48,1,57.48
2020-09-08,SZA-2015,32.31,32.31,26.43,32.31,32.31,4,123.36
2020-09-08,SZA-2014,43.34,43.34,43.34,43.34,43.34,1,43.34
2020-09-08,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-07,SZA-2019,32.36,39.56,32.36,32.36,32.36,8,266.08
2020-09-07,SZA-2018,19.68,24.06,19.68,24.06,24.06,4522,89010.48
2020-09-07,SZA-2017,23.84,29.14,23.84,29.14,29.14,550,13130.55
2020-09-07,SZA-2016,52.25,52.25,52.25,52.25,52.25,1,52.25
2020-09-21,SZA-2019,25.18,30.78,25.18,25.18,25.18,6,156.68
2020-09-21,SZA-2018,23.29,28.47,23.29,23.29,23.29,15657,287111.91
2020-09-21,SZA-2017,25.62,25.62,25.62,25.62,25.62,639,16371.18
2020-09-21,SZA-2016,27.23,27.23,27.23,27.23,27.23,4548,123842.04
2020-09-21,SZA-2015,18.70,22.86,18.70,22.86,22.86,3,64.42
2020-09-21,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-21,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-18,SZA-2019,22.90,27.98,22.90,27.98,27.98,2719,62275.26
2020-09-18,SZA-2018,25.88,31.63,25.88,25.88,25.88,106,2749.03
2020-09-02,SZA-2017,21.89,26.75,21.89,21.89,21.89,2204,48259.39
2020-09-02,SZA-2016,39.60,39.60,39.60,39.60,39.60,1,39.60
2020-09-07,SZA-2015,35.89,35.89,29.37,29.37,29.37,3,94.63
2020-09-18,SZA-2017,28.47,28.47,28.47,28.47,28.47,5867,167033.49
2020-09-18,SZA-2016,24.75,30.25,24.75,30.25,30.25,4851,120078.75
2020-09-18,SZA-2015,23.09,25.40,20.78,20.78,20.78,6008,124860.10
2020-09-18,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-18,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-17,SZA-2019,25.44,25.44,25.44,25.44,25.44,7314,186068.16
2020-09-25,SZA-2016,21.84,26.70,21.84,26.70,26.70,5734,125235.42
2020-09-25,SZA-2015,24.89,,,24.89,24.89,0,0
2020-09-25,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-25,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-24,SZA-2019,22.44,27.42,22.44,27.42,27.42,5095,114336.78
2020-09-14,SZA-2019,28.56,28.56,23.36,28.56,28.56,10005,181827.20
2020-09-14,SZA-2018,21.60,26.40,21.60,26.40,26.40,854,18482.80
2020-09-14,SZA-2017,23.76,29.04,23.76,23.76,23.76,1034,24573.12
2020-09-14,SZA-2016,37.71,37.71,37.71,37.71,37.71,1,37.71
2020-09-14,SZA-2015,31.67,31.67,25.91,25.91,25.91,3,83.49
2020-09-14,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-14,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-24,SZA-2018,20.75,25.37,20.75,25.37,25.37,82311,2401228.95
2020-09-24,SZA-2017,22.83,27.91,22.83,22.83,22.83,255,5836.89
2020-09-24,SZA-2016,19.85,24.27,19.85,24.27,24.27,22540,447432.26
2020-09-24,SZA-2015,24.89,24.89,24.89,24.89,24.89,4,99.56
2020-09-24,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-24,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-23,SZA-2019,24.93,30.47,24.93,24.93,24.93,16323,337571.59
2020-09-23,SZA-2018,23.06,23.06,23.06,23.06,23.06,1,23.06
2020-09-23,SZA-2017,20.75,25.37,20.75,25.37,25.37,13345,276950.33
2020-09-11,SZA-2019,25.96,31.72,25.96,25.96,25.96,200016,4038421.12
2020-09-11,SZA-2018,23.58,28.82,23.58,24.00,24.00,5340,125924.28
2020-09-11,SZA-2017,23.76,29.04,23.76,23.76,23.76,1034,24573.12
2020-09-11,SZA-2014,42.91,42.91,42.91,42.91,42.91,3551,152373.41
2020-09-11,SZA-2015,28.79,28.79,28.79,28.79,28.79,1,28.79
2020-09-11,SZA-2016,41.90,41.90,41.90,41.90,41.90,263,11019.70
2020-09-11,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-10,SZA-2019,35.24,35.24,28.84,28.84,28.84,13,432.52
2020-09-23,SZA-2016,22.06,22.06,22.06,22.06,22.06,1813,39994.78
2020-09-23,SZA-2015,18.51,22.63,18.51,22.63,22.63,20000,370206.31
2020-09-23,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-23,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-22,SZA-2019,22.66,27.70,22.66,27.70,27.70,8617,195271.30
2020-09-22,SZA-2018,20.96,25.62,20.96,25.62,25.62,1617,33934.26
2020-09-10,SZA-2018,21.44,26.20,21.44,26.20,26.20,4575,98097.52
2020-09-10,SZA-2017,21.60,24.00,21.60,24.00,24.00,665,14366.40
2020-09-10,SZA-2016,46.56,46.56,46.56,46.56,46.56,1,46.56
2020-09-10,SZA-2015,31.99,31.99,26.17,31.99,31.99,5,154.13
2020-09-10,SZA-2014,39.01,,,39.01,39.01,0,0
2020-08-27,SZA-2016,36.00,36.00,36.00,36.00,36.00,200,7200.00
2020-08-27,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-27,SZA-2014,45.11,,,45.11,45.11,0,0
2020-08-27,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-26,SZA-2019,22.55,27.56,22.55,22.55,22.55,7,162.86
2020-08-26,SZA-2018,26.73,32.67,26.73,32.67,32.67,3,92.07
2020-09-02,SZA-2015,32.96,32.96,32.96,32.96,32.96,1,32.96
2020-09-02,SZA-2014,36.18,36.18,36.18,36.18,36.18,1,36.18
2020-09-02,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-01,SZA-2019,27.02,33.02,27.02,33.02,33.02,10,282.20
2020-09-01,SZA-2018,23.81,26.19,21.43,26.19,26.19,6,145.24
2020-08-26,SZA-2017,24.80,30.32,24.80,30.32,30.32,3,85.44
2020-08-26,SZA-2016,32.72,40.00,32.72,40.00,40.00,1013,33152.64
2020-08-26,SZA-2015,50.23,,,50.23,50.23,0,0
2020-08-26,SZA-2014,45.11,,,45.11,45.11,0,0
2020-08-26,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-25,SZA-2019,30.61,30.61,25.05,25.05,25.05,8,205.96
2020-08-25,SZA-2018,29.70,29.70,29.70,29.70,29.70,3,89.10
2020-08-25,SZA-2017,27.56,27.56,27.56,27.56,27.56,2,55.12
2020-08-25,SZA-2016,36.36,44.44,36.36,36.36,36.36,3,117.16
2020-08-25,SZA-2015,50.23,,,50.23,50.23,0,0
2020-09-01,SZA-2017,24.32,29.72,24.32,24.32,24.32,6066,147535.92
2020-09-01,SZA-2016,36.00,,,36.00,36.00,0,0
2020-09-01,SZA-2015,44.76,44.76,36.62,36.62,36.62,1502,67213.24
2020-09-01,SZA-2014,32.89,32.89,32.89,32.89,32.89,1,32.89
2020-09-01,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-31,SZA-2019,30.02,30.02,27.00,30.02,30.02,6,177.10
2020-08-31,SZA-2018,29.11,29.11,23.81,23.81,23.81,7,182.57
2020-08-31,SZA-2017,27.02,33.02,27.02,27.02,27.02,5,147.10
2020-08-31,SZA-2016,36.00,,,36.00,36.00,0,0
2020-08-31,SZA-2015,40.69,40.69,40.69,40.69,40.69,1,40.69
2020-08-31,SZA-2014,36.54,36.54,36.54,36.54,36.54,1,36.54
2020-08-25,SZA-2014,45.11,,,45.11,45.11,0,0
2020-08-25,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-24,SZA-2019,34.01,34.01,27.83,27.83,27.83,9,256.65
2020-08-24,SZA-2018,27.00,27.00,27.00,27.00,27.00,2,54.00
2020-08-31,SZA-2013,35.22,,,35.22,35.22,0,0
2020-08-27,SZA-2019,24.81,24.81,20.30,24.81,24.81,7,160.14
2020-08-27,SZA-2018,29.40,29.40,29.40,29.40,29.40,1,29.40
2020-08-27,SZA-2017,27.29,33.35,27.29,27.29,27.29,5337,145652.79
2020-09-17,SZA-2018,23.53,28.75,23.53,28.75,28.75,14283,336110.31
2020-09-17,SZA-2017,25.88,31.63,25.88,31.63,31.63,5361,138759.93
2020-09-17,SZA-2016,27.50,27.50,27.50,27.50,27.50,1,27.50
2020-09-17,SZA-2015,23.09,28.22,23.09,23.09,23.09,5,125.71
2020-09-17,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-17,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-16,SZA-2019,23.13,28.27,23.13,28.27,28.27,2003,46344.81
2020-09-16,SZA-2018,21.38,26.14,21.38,26.14,26.14,10517,224891.54
2020-09-16,SZA-2017,23.53,28.75,23.53,28.75,28.75,4835,113788.43
2020-09-16,SZA-2016,30.55,30.55,30.55,30.55,30.55,1,30.55
2020-09-16,SZA-2015,25.65,25.65,25.65,25.65,25.65,27,692.55
2020-09-16,SZA-2014,42.91,,,42.91,42.91,0,0
2020-09-16,SZA-2013,35.22,,,35.22,35.22,0,0
2020-09-15,SZA-2019,31.42,31.42,25.70,25.70,25.70,45266,912107.64
2020-09-15,SZA-2018,23.76,29.04,23.76,23.76,23.76,3026,71913.60
2020-09-15,SZA-2017,26.14,26.14,21.38,26.14,26.14,7,175.08
